train_acc
0.5958333333333333
0.6541666666666667
0.70625
0.7416666666666667
0.76875
0.7895833333333333
0.8197916666666667
0.8447916666666667
0.8614583333333333
0.8875
0.9010416666666666
0.9145833333333333
0.9260416666666667
0.934375
0.9385416666666667
0.9395833333333333
0.9427083333333334
0.9447916666666667
0.946875
0.9520833333333333
0.95625
0.9572916666666667
0.959375
0.9614583333333333
0.9625
0.9635416666666666
0.96875
0.971875
0.971875
0.9729166666666667
0.9739583333333334
0.975
0.9760416666666667
0.9760416666666667
0.9770833333333333
0.978125
0.9791666666666666
0.9802083333333333
0.98125
0.9833333333333333
0.984375
0.9833333333333333
0.9875
0.9875
0.9885416666666667
0.9895833333333334
0.9895833333333334
0.990625
0.990625
0.990625
