grad_norm
0.33660974110959435
0.32402564211205354
0.30881315530577014
0.29125451668047597
0.27231990405449474
0.2529015590070764
0.2336575018037928
0.21513423617127633
0.197902512557924
0.18250843094400368
0.16933029605040217
0.15860128500334383
0.15030584816249132
0.14413455334999495
0.13958079167126977
0.1361315624076
0.13337010129015753
0.13113727754472893
0.12944264603530262
0.12827834790112191
0.1274892544920934
0.12677120016915291
0.12581026082897598
0.12439731424948909
0.12241658629051583
0.11991420112349938
0.11701815925869373
0.1138988779797401
0.11076143095626922
0.10779632586379038
0.10516968585263207
0.10296219817636854
0.1011558646820442
0.09963208653968142
0.09828549906155508
0.0970712206445283
0.09597783334797595
0.09499579654193341
0.09416828071570706
0.09349061289317362
0.09289722094700387
0.09228405342701347
0.09154245760465432
0.09059446484726826
0.08942000760288527
0.08800512864151715
0.08636893192240463
0.08456825472234725
0.08263812040311239
0.08061505700837011
0.07854066504483508
0.07649114668880211
0.07457626702742982
0.07288310222716018
0.07147136175875102
0.0703451662394524
0.06948255864827525
0.06883600747717766
0.06834496346342388
0.06793267907312624
0.06755221013904965
0.06715693927259216
0.06673047573616524
0.06628349278624879
0.06583393986948012
0.06539539145061242
0.06495944448753554
0.06449703352139197
0.06397367262256551
0.06335731473120176
0.0626401725573694
0.061838427540709145
0.06099840318993283
0.060165594967652974
0.05935176218444647
0.058611122045111805
0.0579618585029452
0.057421416175011494
0.05698303948202975
0.05663011761327482
0.05637883358074428
0.05624128950750609
0.056227798180634475
0.05630321496313572
0.05639397069563781
0.056421005582337404
0.05637008503685916
0.056221986197396656
0.05591606857048342
0.05548704756386484
0.054975954016999874
0.05443635158594634
0.05393448660210745
0.053492757377207996
0.053060194695203095
0.052634393073398615
0.05222530796976329
0.0518404401911047
0.051488628801016366
0.05117991965423153
