train_acc
0.9291666666666667
0.921875
0.909375
0.884375
0.8958333333333334
0.909375
0.9125
0.9270833333333334
0.9260416666666667
0.9322916666666666
0.9270833333333334
0.9291666666666667
0.9333333333333333
0.9427083333333334
0.9489583333333333
0.9458333333333333
0.9489583333333333
0.9416666666666667
0.9385416666666667
0.9302083333333333
0.9229166666666667
0.9229166666666667
0.9208333333333333
0.9239583333333333
0.9302083333333333
0.9322916666666666
0.9333333333333333
0.93125
0.9333333333333333
0.93125
0.93125
0.9302083333333333
0.9354166666666667
0.9333333333333333
0.934375
0.934375
0.9364583333333333
0.9364583333333333
0.9354166666666667
0.9364583333333333
0.9385416666666667
0.94375
0.946875
0.94375
0.940625
0.9385416666666667
0.9375
0.9375
0.9395833333333333
0.9395833333333333
0.9416666666666667
0.940625
0.9416666666666667
0.9427083333333334
0.9427083333333334
0.9447916666666667
0.9458333333333333
0.9447916666666667
0.9427083333333334
0.94375
0.9416666666666667
0.9427083333333334
0.94375
0.9458333333333333
0.9479166666666666
0.9479166666666666
0.9458333333333333
0.9458333333333333
0.9458333333333333
0.9479166666666666
0.9479166666666666
0.9489583333333333
0.9489583333333333
0.9479166666666666
0.9479166666666666
0.9458333333333333
0.9489583333333333
0.95
0.9489583333333333
0.9489583333333333
0.95
0.9510416666666667
0.9510416666666667
0.95
0.95
0.9489583333333333
0.9489583333333333
0.946875
0.9510416666666667
0.9479166666666666
0.9489583333333333
0.9479166666666666
0.9489583333333333
0.9489583333333333
0.9489583333333333
0.9489583333333333
0.95
0.9510416666666667
0.9510416666666667
0.9510416666666667
